69965.0 69971.0 1369250769.0 13.0 1.0 1.0
73066.0 73084.0 1369253870.0 117.0 0.0 1.0
161523.0 161529.0 1369342327.0 6.0 1.0 1.0
164469.0 164482.0 1369345273.0 104.0 0.0 1.0
327782.0 327795.0 1369508586.0 6.0 1.0 1.0
330932.0 330950.0 1369511736.0 119.0 0.0 1.0
380767.0 380780.0 1369561571.0 6.0 1.0 1.0
385261.0 385273.0 1369566065.0 125.0 0.0 1.0
413829.0 413836.0 1369594633.0 6.0 1.0 1.0
416791.0 416803.0 1369597595.0 110.0 0.0 1.0
499638.0 499644.0 1369680442.0 6.0 1.0 1.0
502583.0 502595.0 1369683387.0 120.0 0.0 1.0
585860.0 585866.0 1369766664.0 6.0 1.0 1.0
588815.0 588827.0 1369769619.0 125.0 0.0 1.0
673036.0 673042.0 1369853840.0 6.0 1.0 1.0
675964.0 675976.0 1369856768.0 124.0 0.0 1.0
759977.0 759983.0 1369940781.0 6.0 1.0 1.0
762972.0 762993.0 1369943776.0 98.0 0.0 1.0
841220.0 841227.0 1370022024.0 6.0 1.0 1.0
844229.0 844235.0 1370025033.0 98.0 0.0 1.0
930639.0 930650.0 1370111443.0 47.0 1.0 1.0
933620.0 933632.0 1370114424.0 95.0 0.0 1.0
1017833.0 1017839.0 1370198637.0 6.0 1.0 1.0
1020750.0 1020769.0 1370201554.0 108.0 0.0 1.0
1102940.0 1102946.0 1370283744.0 16.0 1.0 1.0
1105871.0 1105883.0 1370286675.0 103.0 0.0 1.0
1196547.0 1196558.0 1370377351.0 15.0 1.0 1.0
1199350.0 1199362.0 1370380154.0 124.0 0.0 1.0
1278586.0 1278593.0 1370459390.0 6.0 1.0 1.0
1281432.0 1281444.0 1370462236.0 126.0 0.0 1.0
1364656.0 1364669.0 1370545460.0 6.0 1.0 1.0
1367540.0 1367546.0 1370548344.0 123.0 0.0 1.0
1450902.0 1450908.0 1370631706.0 6.0 1.0 1.0
1453808.0 1453814.0 1370634612.0 119.0 0.0 1.0
1537149.0 1537156.0 1370717953.0 11.0 1.0 1.0
1540027.0 1540045.0 1370720831.0 122.0 0.0 1.0
1618877.0 1618884.0 1370799681.0 6.0 1.0 1.0
1621811.0 1621817.0 1370802615.0 125.0 0.0 1.0
1713374.0 1713387.0 1370894178.0 6.0 1.0 1.0
1716300.0 1716312.0 1370897104.0 97.0 0.0 1.0
1802448.0 1802454.0 1370983252.0 6.0 1.0 1.0
1805302.0 1805308.0 1370986106.0 96.0 0.0 1.0
1893452.0 1893458.0 1371074256.0 6.0 1.0 1.0
1896312.0 1896324.0 1371077116.0 96.0 0.0 1.0
1969871.0 1969883.0 1371150675.0 6.0 1.0 1.0
1972811.0 1972823.0 1371153615.0 104.0 0.0 1.0
2054719.0 2054725.0 1371235523.0 6.0 1.0 1.0
2057594.0 2057606.0 1371238398.0 107.0 0.0 1.0
2236392.0 2236398.0 1371417196.0 15.0 1.0 1.0
2240208.0 2240232.0 1371421012.0 2004.0 0.0 1.0
2329019.0 2329031.0 1371509823.0 6.0 1.0 1.0
2332869.0 2332881.0 1371513673.0 108.0 0.0 1.0
2413342.0 2413348.0 1371594146.0 6.0 1.0 1.0
2417243.0 2417261.0 1371598047.0 120.0 0.0 1.0
2560788.0 2560805.0 1371741592.0 6.0 1.0 1.0
2564625.0 2564649.0 1371745429.0 122.0 0.0 1.0
2656047.0 2656058.0 1371836851.0 6.0 1.0 1.0
2658862.0 2658880.0 1371839666.0 113.0 0.0 1.0
2708181.0 2708188.0 1371888985.0 6.0 1.0 1.0
2712477.0 2712489.0 1371893281.0 113.0 0.0 1.0
2920249.0 2920249.0 1372101053.0 1.0 1.0 1.0
2924097.0 2924115.0 1372104901.0 99.0 0.0 1.0
3004726.0 3004732.0 1372185530.0 6.0 1.0 1.0
3007659.0 3007678.0 1372188463.0 107.0 0.0 1.0
3092446.0 3092452.0 1372273250.0 12.0 1.0 1.0
3095367.0 3095385.0 1372276171.0 103.0 0.0 1.0
3185131.0 3185137.0 1372365935.0 6.0 1.0 1.0
3187906.0 3187918.0 1372368710.0 96.0 0.0 1.0
3350601.0 3350607.0 1372531405.0 14.0 1.0 1.0
3353965.0 3353971.0 1372534769.0 122.0 0.0 1.0
3438894.0 3438901.0 1372619698.0 6.0 1.0 1.0
3441693.0 3441711.0 1372622497.0 93.0 0.0 1.0
3537109.0 3537121.0 1372717913.0 6.0 1.0 1.0
3539824.0 3539836.0 1372720628.0 105.0 0.0 1.0
3695244.0 3695250.0 1372876048.0 6.0 1.0 1.0
3699897.0 3699910.0 1372880701.0 108.0 0.0 1.0
3781958.0 3781971.0 1372962762.0 6.0 1.0 1.0
3784852.0 3784870.0 1372965656.0 120.0 0.0 1.0
3863699.0 3863705.0 1373044503.0 9.0 1.0 1.0
3866461.0 3866479.0 1373047265.0 114.0 0.0 1.0
4045449.0 4045456.0 1373226253.0 6.0 1.0 1.0
4048133.0 4048151.0 1373228937.0 124.0 0.0 1.0
4131834.0 4131845.0 1373312638.0 6.0 1.0 1.0
4134574.0 4134591.0 1373315378.0 121.0 0.0 1.0
4216995.0 4217001.0 1373397799.0 6.0 1.0 1.0
4219701.0 4219719.0 1373400505.0 111.0 0.0 1.0
4302491.0 4302497.0 1373483295.0 6.0 1.0 1.0
4305230.0 4305240.0 1373486034.0 92.0 0.0 1.0
4388719.0 4388727.0 1373569523.0 6.0 1.0 1.0
4391432.0 4391450.0 1373572236.0 124.0 0.0 1.0
4626734.0 4626740.0 1373807538.0 6.0 1.0 1.0
4630787.0 4630806.0 1373811591.0 125.0 0.0 1.0
4648995.0 4649002.0 1373829799.0 6.0 1.0 1.0
4651621.0 4651639.0 1373832425.0 114.0 0.0 1.0
4734477.0 4734484.0 1373915281.0 22.0 1.0 1.0
4737100.0 4737112.0 1373917904.0 92.0 0.0 1.0
4821889.0 4821914.0 1374002693.0 6.0 1.0 1.0
4824495.0 4824507.0 1374005299.0 108.0 0.0 1.0
4989707.0 4989725.0 1374170511.0 6.0 1.0 1.0
4992370.0 4992388.0 1374173174.0 103.0 0.0 1.0
5166556.0 5166562.0 1374347360.0 6.0 1.0 1.0
5169217.0 5169229.0 1374350021.0 98.0 0.0 1.0
5251676.0 5251682.0 1374432480.0 10.0 1.0 1.0
5254321.0 5254327.0 1374435125.0 122.0 0.0 1.0
5341800.0 5341806.0 1374522604.0 18.0 1.0 1.0
5344356.0 5344374.0 1374525160.0 107.0 0.0 1.0
5431024.0 5431030.0 1374611828.0 6.0 1.0 1.0
5433602.0 5433620.0 1374614406.0 117.0 0.0 1.0
5509669.0 5509681.0 1374690473.0 6.0 1.0 1.0
5512360.0 5512378.0 1374693164.0 124.0 0.0 1.0
5600314.0 5600321.0 1374781118.0 6.0 1.0 1.0
5602997.0 5603009.0 1374783801.0 108.0 0.0 1.0
5768021.0 5768038.0 1374948825.0 6.0 1.0 1.0
5772295.0 5772308.0 1374953099.0 95.0 0.0 1.0
5857765.0 5857778.0 1375038569.0 6.0 1.0 1.0
5862134.0 5862146.0 1375042938.0 94.0 0.0 1.0
5949333.0 5949339.0 1375130137.0 37.0 1.0 1.0
5952009.0 5952021.0 1375132813.0 93.0 0.0 1.0
6033082.0 6033088.0 1375213886.0 20.0 1.0 1.0
6035766.0 6035784.0 1375216570.0 104.0 0.0 1.0
6116723.0 6116736.0 1375297527.0 6.0 1.0 1.0
6119419.0 6119425.0 1375300223.0 121.0 0.0 1.0
6202945.0 6202952.0 1375383749.0 6.0 1.0 1.0
6205443.0 6205461.0 1375386247.0 120.0 0.0 1.0
6291049.0 6291068.0 1375471853.0 6.0 1.0 1.0
6293672.0 6293685.0 1375474476.0 105.0 0.0 1.0
6373684.0 6373696.0 1375554488.0 6.0 1.0 1.0
6376324.0 6376342.0 1375557128.0 120.0 0.0 1.0
6462422.0 6462428.0 1375643226.0 6.0 1.0 1.0
6465093.0 6465117.0 1375645897.0 111.0 0.0 1.0
9742107.0 9742113.0 1378922911.0 6.0 1.0 1.0
9744971.0 9744983.0 1378925775.0 115.0 0.0 1.0
9828202.0 9828209.0 1379009006.0 6.0 1.0 1.0
9831010.0 9831028.0 1379011814.0 99.0 0.0 1.0
9916739.0 9916745.0 1379097543.0 6.0 1.0 1.0
9919520.0 9919526.0 1379100324.0 126.0 0.0 1.0
9966806.0 9966818.0 1379147610.0 6.0 1.0 1.0
9971056.0 9971068.0 1379151860.0 96.0 0.0 1.0
10176022.0 10176039.0 1379356826.0 6.0 1.0 1.0
10178785.0 10178797.0 1379359589.0 106.0 0.0 1.0
10262135.0 10262148.0 1379442939.0 6.0 1.0 1.0
10265012.0 10265030.0 1379445816.0 127.0 0.0 1.0
10346179.0 10346185.0 1379526983.0 7.0 1.0 1.0
10349041.0 10349059.0 1379529845.0 123.0 0.0 1.0
10436279.0 10436285.0 1379617083.0 6.0 1.0 1.0
10439144.0 10439162.0 1379619948.0 114.0 0.0 1.0
10587164.0 10587177.0 1379767968.0 6.0 1.0 1.0
10590082.0 10590094.0 1379770886.0 111.0 0.0 1.0
10694923.0 10694929.0 1379875727.0 23.0 1.0 1.0
10697752.0 10697764.0 1379878556.0 105.0 0.0 1.0
10791313.0 10791320.0 1379972117.0 7.0 1.0 1.0
10794118.0 10794130.0 1379974922.0 94.0 0.0 1.0
10866466.0 10866473.0 1380047270.0 6.0 1.0 1.0
10869427.0 10869440.0 1380050231.0 94.0 0.0 1.0
10954682.0 10954695.0 1380135486.0 6.0 1.0 1.0
10957503.0 10957515.0 1380138307.0 94.0 0.0 1.0
11040902.0 11040908.0 1380221706.0 6.0 1.0 1.0
11043737.0 11043743.0 1380224541.0 127.0 0.0 1.0
